queue_id,nct_id,status,action,scope_category,revised_recommendation
ecbf886f-5aad-4750-bd76-69c425280bbf,NCT03530098,pending,keep,Core AI/ML medical device / clinical software,keep_core
36d9d26b-c44b-409e-ab02-c59bbdaa2876,NCT07430358,pending,keep,Core AI/ML medical device / clinical software,keep_core
707a9216-3ec5-413a-bd72-9e395e267ebd,NCT03864081,pending,keep,Core AI/ML medical device / clinical software,keep_core
2051ba9d-9d4f-4c2b-897c-77c21726a711,NCT05212727,pending,keep,Core AI/ML medical device / clinical software,keep_core
38636eab-eea3-44d2-9133-d5ccfbdf88e4,NCT05874648,pending,keep,Core AI/ML medical device / clinical software,keep_core
9a0e2038-1607-4227-a078-83ae1fe20bc2,NCT05506358,pending,keep,Core AI/ML medical device / clinical software,keep_core
f03be800-4fca-4664-9c50-ac80ecd19c44,NCT05708222,pending,keep,Core AI/ML medical device / clinical software,keep_core
8b082fe1-fdfd-4a84-955f-52ab5a03423c,NCT04681274,pending,keep,Core AI/ML medical device / clinical software,keep_core
767e5fec-6a8d-4f90-8a8f-452a70a302af,NCT06283524,pending,keep,Core AI/ML medical device / clinical software,keep_core
2cb03516-e621-4ced-99d3-6f57ffd6619d,NCT06952439,pending,keep,Core AI/ML medical device / clinical software,keep_core
cb9f47d1-bf5d-4dfd-9c67-6119a33bfeac,NCT05288413,pending,keep,Core AI/ML medical device / clinical software,keep_core
e0780957-05ff-41a7-aff7-b563deb02db2,NCT04397380,pending,keep,Core AI/ML medical device / clinical software,keep_core
008f0a74-0a9f-4b11-b968-ececb32be3c5,NCT06771830,pending,keep,Core AI/ML medical device / clinical software,keep_core
a320ef8d-ce80-47e0-9c5e-b44ea146e2f9,NCT06712095,pending,keep,Core AI/ML medical device / clinical software,keep_core
b23b6cab-cad6-4b88-b6d6-45ca0d2aee67,NCT04763785,pending,keep,Core AI/ML medical device / clinical software,keep_core
4c354511-4e69-4191-980e-668f2efb3677,NCT07124624,pending,keep,Core AI/ML medical device / clinical software,keep_core
9405b7bb-24b9-4d35-abf3-fa9fba5ec925,NCT06541834,pending,keep,Core AI/ML medical device / clinical software,keep_core
30751f79-52bd-4def-bcbe-77a43b71e6cc,NCT07231627,pending,keep,Core AI/ML medical device / clinical software,keep_core
02632f74-cbb0-4bf5-b2d6-c7590c423626,NCT06643715,pending,keep,Core AI/ML medical device / clinical software,keep_core
a9e6024e-bd03-439d-b4e2-b25a9b0b14d7,NCT06878469,pending,keep,Core AI/ML medical device / clinical software,keep_core
3453fe36-28d9-4ebf-9054-85a3b4cb7991,NCT06877988,pending,keep,Core AI/ML medical device / clinical software,keep_core
710d4553-aabc-4170-9fa4-1c76efcc44a2,NCT07073430,pending,keep,Core AI/ML medical device / clinical software,keep_core
4b8d94fe-6650-41a0-a73d-5f551116e515,NCT05041777,pending,keep,Core AI/ML medical device / clinical software,keep_core
5ff1b391-5819-4451-bfa1-4bb1735648b3,NCT04407039,pending,keep,Core AI/ML medical device / clinical software,keep_core
d036c60b-8f03-400e-a08d-c8806da5e138,NCT03793231,pending,keep,Core AI/ML medical device / clinical software,keep_core
5ff5f419-d269-47b2-a735-7f6e8e1db175,NCT04733638,pending,keep,Core AI/ML medical device / clinical software,keep_core
4431da1d-6286-4284-8104-1188ad69eaaf,NCT06469372,pending,keep,Core AI/ML medical device / clinical software,keep_core
cd8a19a4-95f0-474c-a8f3-7c8e6365282d,NCT06118840,pending,keep,Core AI/ML medical device / clinical software,keep_core
c87aa935-66f3-4c16-95fe-d52fee8ca9e0,NCT06435286,pending,keep,Core AI/ML medical device / clinical software,keep_core
78e4c6d5-a9a1-4ebc-be4b-a192c686b96c,NCT01663155,pending,keep,Core AI/ML medical device / clinical software,keep_core
9f36cc01-525a-46c1-b683-96bf69c69b32,NCT06676930,pending,keep,Core AI/ML medical device / clinical software,keep_core
ad4520db-d2d6-4de2-838a-2d15bdac7e52,NCT00997802,pending,keep,Core AI/ML medical device / clinical software,keep_core
7ba3303d-f687-4915-9005-80baefaf2510,NCT06406062,pending,keep,Core AI/ML medical device / clinical software,keep_core
276bd949-6c02-4fb8-a235-6051c4d893ea,NCT00610831,pending,keep,Core AI/ML medical device / clinical software,keep_core
6293130e-c156-4f6b-8929-dc86540a1163,NCT06116864,pending,keep,Core AI/ML medical device / clinical software,keep_core
f7185f2f-a422-4dfd-898c-0f25010fd998,NCT05448300,pending,keep,Core AI/ML medical device / clinical software,keep_core
ebf201da-8fad-4a6c-b5b0-ec0ae98924da,NCT06495645,pending,keep,Core AI/ML medical device / clinical software,keep_core
4a137fb0-d173-49d4-ba98-4310e4155312,NCT05481762,pending,keep,Core AI/ML medical device / clinical software,keep_core
4f90db5d-3218-4a49-9176-d1fc4d547b03,NCT05089071,pending,keep,Core AI/ML medical device / clinical software,keep_core
f779c05e-fb8f-4005-ba39-9c5b655baae4,NCT01399710,pending,keep,Core AI/ML medical device / clinical software,keep_core
61541a1f-ba59-4289-83a5-c642c953ef76,NCT00673283,pending,keep,Core AI/ML medical device / clinical software,keep_core
8e83b766-53b0-4a89-b823-d2648da7b2e8,NCT04195646,pending,keep,Core AI/ML medical device / clinical software,keep_core
a7ad621a-0af7-451d-9f26-d2ed596ab96e,NCT05822895,pending,keep,Core AI/ML medical device / clinical software,keep_core
0070251a-2278-4b5c-9e03-3ff12bc5f196,NCT06281392,pending,keep,Core AI/ML medical device / clinical software,keep_core
19a75736-23eb-4723-9830-00167c4bfac1,NCT04260321,pending,keep,Core AI/ML medical device / clinical software,keep_core
fe14d0d7-a062-4a36-a82f-064b48788b6c,NCT05869838,pending,keep,Core AI/ML medical device / clinical software,keep_core
461691ce-5e51-4e9a-b120-054cb7183ae7,NCT07308743,pending,keep,Core AI/ML medical device / clinical software,keep_core
26a0660e-4410-47c6-b611-99dd04394870,NCT05963724,pending,keep,Core AI/ML medical device / clinical software,keep_core
ff3c92ed-d1c1-4af7-93bf-ae2cde3fb239,NCT05568992,pending,keep,Core AI/ML medical device / clinical software,keep_core
032501e7-7a21-48b2-a023-c09d44b0354b,NCT06597968,pending,keep,Core AI/ML medical device / clinical software,keep_core
8534180a-1212-407e-b6a3-4de63f56cbfc,NCT05754229,pending,keep,Core AI/ML medical device / clinical software,keep_core
c7f87cae-f0c7-42f5-a3f1-3bcc4d4135c5,NCT04359355,pending,keep,Core AI/ML medical device / clinical software,keep_core
316d9674-1080-4e52-b6c6-e077c3317e97,NCT03925337,pending,keep,Core AI/ML medical device / clinical software,keep_core
91c478ec-4c3e-4311-b7fd-71c7824f5116,NCT04227795,pending,keep,Core AI/ML medical device / clinical software,keep_core
810127de-be57-4758-a10e-e3f2864513d3,NCT02618200,pending,keep,Core AI/ML medical device / clinical software,keep_core
5d7a1e0b-0dd7-4888-8767-6bc3e914eb3f,NCT00756834,pending,keep,Core AI/ML medical device / clinical software,keep_core
59416ac3-7fee-48c1-aaed-e4211c7f7863,NCT07097350,pending,keep,Core AI/ML medical device / clinical software,keep_core
0eb0c7b3-5a22-4895-9dd5-2a00ca02c2f1,NCT06830005,pending,keep,Core AI/ML medical device / clinical software,keep_core
562f6aa2-4281-41e7-84a3-5ca49ff2e4fd,NCT05139186,pending,keep,Core AI/ML medical device / clinical software,keep_core
06aa1eee-fb3c-4c15-8bd7-363807a0d56c,NCT03637712,pending,keep,Core AI/ML medical device / clinical software,keep_core
19cdaf46-8b5f-4fff-9782-3709935a2452,NCT07171333,pending,keep,Core AI/ML medical device / clinical software,keep_core
af8577b1-3ccf-4f3c-b747-e5ac1ceb36a1,NCT05133544,pending,keep,Core AI/ML medical device / clinical software,keep_core
204cf3bf-826f-460b-ae19-e099cb958c9b,NCT04691401,pending,keep,Core AI/ML medical device / clinical software,keep_core
9a5d0c1d-9ba3-4673-a400-8d1d314bce53,NCT05383053,pending,keep,Core AI/ML medical device / clinical software,keep_core
2c07206c-0127-4da3-93f8-6cc9cfabd0fe,NCT05862948,pending,keep,Core AI/ML medical device / clinical software,keep_core
aad06221-ceb3-43b3-ba92-1d9eaf3e26f0,NCT05740137,pending,keep,Core AI/ML medical device / clinical software,keep_core
cbfe28d2-0ad2-4230-8dc1-2512b3d0fa6a,NCT06317103,pending,keep,Core AI/ML medical device / clinical software,keep_core
112e896d-f69a-419d-ad5f-3f903e161ec7,NCT05034185,pending,keep,Core AI/ML medical device / clinical software,keep_core
4f77ff79-2ced-451f-aa1c-b021d4bafee3,NCT07158203,pending,keep,Core AI/ML medical device / clinical software,keep_core
0ab0ce8f-c7a3-4636-ac70-b5b1632de976,NCT05941689,pending,keep,Core AI/ML medical device / clinical software,keep_core
6661debf-3436-44d7-8719-512e1d2ad3c2,NCT05230563,pending,keep,Core AI/ML medical device / clinical software,keep_core
b534f419-4307-4b42-b6e7-41306f1be011,NCT02185495,pending,keep,Core AI/ML medical device / clinical software,keep_core
63272d12-d672-43af-87b6-9d6e8836eedb,NCT03600051,pending,keep,Core AI/ML medical device / clinical software,keep_core
f3bc0405-d49f-4e19-884f-25484ea1b122,NCT03842059,pending,keep,Core AI/ML medical device / clinical software,keep_core
4893fbb5-3c0e-4126-b54e-ff787331f643,NCT07395570,pending,keep,Core AI/ML medical device / clinical software,keep_core
9bc20f48-1e1e-4da7-9b73-735cefe567e0,NCT05619614,pending,keep,Core AI/ML medical device / clinical software,keep_core
89f1dab0-26fe-4184-9979-973065ea1559,NCT07470827,pending,keep,Core AI/ML medical device / clinical software,keep_core
998347bd-4416-4b27-9149-b494b97b9af2,NCT05497258,pending,keep,Core AI/ML medical device / clinical software,keep_core
3d0a76c2-4dcb-45dd-ac36-849ec5d446e0,NCT05320185,pending,keep,Core AI/ML medical device / clinical software,keep_core
a984438c-95cf-469b-8141-e817164010bc,NCT03887611,pending,keep,Core AI/ML medical device / clinical software,keep_core
7cd6f97e-6174-4b43-ad59-e1fc45942cff,NCT03822390,pending,keep,Core AI/ML medical device / clinical software,keep_core
43224220-143c-4db0-8d98-04e25e747ba3,NCT05349110,pending,keep,Core AI/ML medical device / clinical software,keep_core
772b9586-182e-4da7-9c01-94c99d9f4e1c,NCT05141409,pending,keep,Core AI/ML medical device / clinical software,keep_core
5614b91a-d3cc-4daf-bbbb-c74c99d3822a,NCT05414383,pending,keep,Core AI/ML medical device / clinical software,keep_core
26e8a5bd-48ac-401b-8ac1-4b4ace16e6d7,NCT02012751,pending,keep,Core AI/ML medical device / clinical software,keep_core
60e76a82-23d9-4511-8ad6-db4fc24e9043,NCT03887598,pending,keep,Core AI/ML medical device / clinical software,keep_core
f7ea28df-57d5-49b7-b6b5-4a7c6fa8cbb1,NCT07267403,approved,keep,Core AI/ML medical device / clinical software,keep_core
77df0997-5cf8-47f3-a3ea-21741a315780,NCT05713266,pending,keep,Core AI/ML medical device / clinical software,keep_core
78a1cd54-25bb-4fef-9e49-ff0c78c03579,NCT04758429,pending,keep,Core AI/ML medical device / clinical software,keep_core
835ba539-d8c5-4cba-b8b2-76c4801a297a,NCT03635710,pending,keep,Core AI/ML medical device / clinical software,keep_core
dfb461fa-657a-4ce4-a66d-25e29a780ed4,NCT05739331,pending,keep,Core AI/ML medical device / clinical software,keep_core
1a5f710f-b3f6-4a6c-b54f-bcab38935a72,NCT05220306,pending,keep,Core AI/ML medical device / clinical software,keep_core
37add0f4-255e-4f1b-86b1-9d8197549c79,NCT03164551,pending,keep,Core AI/ML medical device / clinical software,keep_core
38d99a91-08e2-4eae-b4c9-aca919b75404,NCT05318027,pending,keep,Core AI/ML medical device / clinical software,keep_core
8a87ce05-def9-486c-87a3-8f8ab9e0d257,NCT05470478,pending,keep,Core AI/ML medical device / clinical software,keep_core
e592dae2-196b-4c37-bfb7-f0fc99ad1eb0,NCT03214627,pending,keep,Core AI/ML medical device / clinical software,keep_core
2f2d7d5b-cdd2-4347-b1e6-7ce3ff47f1a1,NCT04821349,pending,keep,Core AI/ML medical device / clinical software,keep_core
c3bfe2db-8ab5-4800-9ccf-b10ca83fe359,NCT05603949,pending,keep,Core AI/ML medical device / clinical software,keep_core
9a90fc31-ae2e-4e60-ad53-3f492fb3018d,NCT07111715,pending,keep,Core AI/ML medical device / clinical software,keep_core
282aada6-0ea7-4d39-8655-a6539d1dfdba,NCT07181083,pending,keep,Core AI/ML medical device / clinical software,keep_core
de4f3b7b-a256-41d2-81e4-a14538000857,NCT03623971,pending,keep,Core AI/ML medical device / clinical software,keep_core
d178851d-c012-4695-8f0c-7da5153c6f9b,NCT02765958,pending,keep,Core AI/ML medical device / clinical software,keep_core
dd8a0eb5-e82e-4f3e-bc3c-45e475133191,NCT05782283,approved,keep,Core AI/ML medical device / clinical software,keep_core
dcad06ae-36c1-45d6-a9f5-e9eff7192d9d,NCT05303051,approved,keep,Core AI/ML medical device / clinical software,keep_core
a3d4525b-1a4d-47c4-bf2f-e443cad22fbd,NCT04816981,approved,keep,Core AI/ML medical device / clinical software,keep_core
aa3ceda0-0bad-4077-b5db-022b2f0c54ed,NCT04592068,approved,keep,Core AI/ML medical device / clinical software,keep_core
ce5642e5-41d9-488a-814f-49db865f8696,NCT05260281,approved,keep,Core AI/ML medical device / clinical software,keep_core
10a03eb1-761d-425b-9e76-1e60965b0eef,NCT06019390,approved,keep,Core AI/ML medical device / clinical software,keep_core
e4948275-20c5-41e7-8aca-f853aafac455,NCT07022444,approved,keep,Core AI/ML medical device / clinical software,keep_core
5df33d5d-7a5d-4504-9b40-08a1d16b5dc0,NCT05045456,approved,keep,Core AI/ML medical device / clinical software,keep_core
a28665b1-3b60-4b09-ac12-f8a974846fbc,NCT05126173,approved,keep,Core AI/ML medical device / clinical software,keep_core
183fecab-8046-4685-956d-e182eb9fd6d9,NCT06862297,approved,keep,Core AI/ML medical device / clinical software,keep_core
dae0f449-65f4-4e4e-afce-8dd5f3f9dc27,NCT04792905,approved,keep,Core AI/ML medical device / clinical software,keep_core
48a576a2-443d-4053-9eac-f87687aa6b9d,NCT06041945,approved,keep,Core AI/ML medical device / clinical software,keep_core
7c3913e1-c3d6-4252-a2d3-2e10e74cbbdc,NCT05167058,approved,keep,Core AI/ML medical device / clinical software,keep_core
5a33186b-1300-424b-92a7-40be0ffa667e,NCT05386654,approved,keep,Core AI/ML medical device / clinical software,keep_core
33b4bbd4-aa6d-4f8e-b182-1978e816973e,NCT06637293,approved,keep,Core AI/ML medical device / clinical software,keep_core
c64afcaa-f8eb-4e0f-882e-36bba40b4bfa,NCT05675540,approved,keep,Core AI/ML medical device / clinical software,keep_core
b120502c-0104-44a7-a7ae-2dcb0575e88b,NCT05033678,approved,keep,Core AI/ML medical device / clinical software,keep_core
06bb5a82-e506-4194-b6f8-c9f4e91669bb,NCT07173673,approved,keep,Core AI/ML medical device / clinical software,keep_core
f63dfcc0-c3f7-47ab-9f22-de0f0c151922,NCT04116983,approved,keep,Core AI/ML medical device / clinical software,keep_core
9b3201ce-71d8-48ae-9eed-34f1839aa7ad,NCT06824909,approved,keep,Core AI/ML medical device / clinical software,keep_core
fc2caeb8-eaa8-439d-a1fe-e839cbd8cfa9,NCT03761771,approved,keep,Core AI/ML medical device / clinical software,keep_core
a15b5b6d-6e1a-4761-9102-fadc2cbf7f61,NCT07121920,approved,keep,Core AI/ML medical device / clinical software,keep_core
1e2f581b-63d1-43e0-aa16-e1794697c93c,NCT07121972,approved,keep,Core AI/ML medical device / clinical software,keep_core
bb1d2742-5e50-4937-8020-8a8f92c1355d,NCT06255613,approved,keep,Core AI/ML medical device / clinical software,keep_core
4e5822bf-17ac-41c0-914a-db3864b1b095,NCT06868940,pending,reject,Not AI/ML medical device,reject
44865f7f-2f9d-457e-97f7-204c701be3d6,NCT07396181,approved,reject,Not AI/ML medical device,reject
5dde3ef8-9807-4dd8-9406-a8948c4fcfd1,NCT04523649,pending,reject,Not AI/ML medical device,reject
9d94b3c6-32b6-44f8-830f-dd00a527ec17,NCT06357039,pending,reject,Not AI/ML medical device,reject
83bc30ff-0668-4bfe-b2b3-309fc8071982,NCT06550960,pending,reject,Not AI/ML medical device,reject
74572392-a43b-4bb5-9de0-d8fe51780104,NCT06573801,pending,reject,Not AI/ML medical device,reject
6e76fd61-9e7a-46f0-a9b5-61b67f510262,NCT06879210,pending,reject,Not AI/ML medical device,reject
02fd1304-4349-4c11-81f0-66d114d40dc5,NCT06465212,pending,reject,Not AI/ML medical device,reject
ededed6c-71c6-49cf-8b68-42e107d222d3,NCT03611387,pending,reject,Not AI/ML medical device,reject
17f5e618-c3d4-417e-8e47-2265b21d6663,NCT06915909,pending,reject,Not AI/ML medical device,reject
7cca0578-f384-46c2-8ce0-c7ee839a1aaf,NCT05843682,pending,reject,Not AI/ML medical device,reject
e4759db4-9ff1-4a74-a743-6ae94430533d,NCT05077722,pending,reject,Not AI/ML medical device,reject
3442bc9c-97c7-4eae-919c-7f402fc827ca,NCT05734664,pending,reject,Not AI/ML medical device,reject
15dc4bb5-86bd-4aed-a237-67bcc2c4b833,NCT05504096,pending,reject,Not AI/ML medical device,reject
0f6954bd-6049-45b5-973e-10c6969e2e59,NCT05012202,pending,reject,Not AI/ML medical device,reject
1f6c93b1-f019-4f8c-956a-1fca0c045eaf,NCT04918693,pending,reject,Not AI/ML medical device,reject
3c25ae7c-e6a3-4119-b3ca-7c57b1c492d2,NCT04455568,pending,reject,Not AI/ML medical device,reject
c3bf1b02-75b5-498f-b8cb-d47299418f52,NCT06113757,pending,reject,Not AI/ML medical device,reject
67a0d5ef-3e6f-44b3-9102-9013780fb522,NCT04765163,pending,reject,Not AI/ML medical device,reject
09a2e697-7e2d-414f-bf5f-ad3a01316672,NCT06754020,pending,reject,Not AI/ML medical device,reject
69e606ef-f344-4304-8cde-d96bc715796a,NCT05949723,pending,reject,Not AI/ML medical device,reject
10f5c117-f912-44a9-b187-29c0b47098c6,NCT06931743,pending,reject,Not AI/ML medical device,reject
d1d9bb58-363f-48e1-8547-c561ac0341d9,NCT06350344,pending,reject,Not AI/ML medical device,reject
e2f9933b-627f-4185-9c5c-5f95b73b6046,NCT06173258,pending,reject,Not AI/ML medical device,reject
c9334196-7a79-4cd5-b8cd-45c9c9af6453,NCT06418516,pending,reject,Not AI/ML medical device,reject
94c5bcab-b700-405b-98b8-8fd12cfb6925,NCT07040501,pending,reject,Not AI/ML medical device,reject
275843ee-068f-4ba5-bea4-c5ddaf8187f1,NCT05156099,pending,reject,Not AI/ML medical device,reject
b805603d-9940-4350-b191-11f14ad2a1a9,NCT06512779,pending,reject,Not AI/ML medical device,reject
fb7d9da8-7c0f-4ef0-8be0-47c8daf9a692,NCT05926531,pending,reject,Not AI/ML medical device,reject
9bebc21f-066b-4b40-bedd-10e8d5417dcf,NCT05731466,pending,reject,Not AI/ML medical device,reject
fe9b0350-31e3-4fb5-a4d9-005046378e18,NCT05365646,pending,reject,Not AI/ML medical device,reject
b35a4c7f-dfd9-42d8-89ef-91145bcebf8c,NCT04710615,pending,reject,Not AI/ML medical device,reject
5c0dd33f-61b9-48c0-b551-bbc224d23a4e,NCT05442203,pending,reject,Not AI/ML medical device,reject
fe2e1b17-3cc5-4fd6-a8aa-5f1d0dffadf9,NCT02833428,pending,reject,Not AI/ML medical device,reject
aef07d3c-8ad2-4488-ad09-8b589ed90c07,NCT04675424,pending,reject,Not AI/ML medical device,reject
70a72811-3f63-4171-b482-e03f02153df7,NCT05659225,pending,reject,Not AI/ML medical device,reject
9b2b16a8-609e-43a4-a15f-0ac25522fd7b,NCT04369833,pending,reject,Not AI/ML medical device,reject
8f2a924e-62f2-4d3f-8bab-04c08c1f1846,NCT07208734,pending,reject,Not AI/ML medical device,reject
56c2655e-465a-4857-993f-fc281ba16874,NCT05815472,pending,reject,Not AI/ML medical device,reject
56e09cd0-3c9c-4da4-9abb-52ef63d11a01,NCT07448103,pending,reject,Not AI/ML medical device,reject
fba1b226-0f11-4960-9583-94c62ba5a60d,NCT04891705,pending,reject,Not AI/ML medical device,reject
150d40b2-ab9e-48ed-a63e-f21f1f59cad3,NCT05009277,pending,reject,Not AI/ML medical device,reject
ae833ce4-328f-46ee-af29-951fd0f182fe,NCT04894955,pending,reject,Not AI/ML medical device,reject
b49b2b5b-0c26-4358-823c-0bcdc620581f,NCT06322524,pending,reject,Not AI/ML medical device,reject
a2463853-62d0-40ad-a394-34daac6395e4,NCT07058831,pending,reject,Not AI/ML medical device,reject
565fb866-814e-4e8d-aef9-154a8ea3db0f,NCT06173089,pending,reject,Not AI/ML medical device,reject
2ad69296-d6ca-4751-8561-920bac84ad71,NCT07018648,pending,reject,Not AI/ML medical device,reject
755e7cc8-9495-402a-b9cb-e3f9f0a1ce01,NCT07202767,pending,reject,Not AI/ML medical device,reject
f24a2959-99c0-45ae-9005-5a573fb8afd7,NCT05775133,pending,reject,Not AI/ML medical device,reject
a92a90d2-1180-4f51-834e-20a042e1df14,NCT06534151,pending,reject,Not AI/ML medical device,reject
f29378a9-6d22-4f92-b713-986a9d68678d,NCT06842147,pending,reject,Not AI/ML medical device,reject
7691e145-ac2a-47f9-97f3-c32362e35db8,NCT07254026,pending,reject,Not AI/ML medical device,reject
dda7e1cf-67e6-4c63-adeb-4831518c3152,NCT07300579,pending,reject,Not AI/ML medical device,reject
c3baa311-5fb3-4702-a5ad-1cd10aec6788,NCT07422597,pending,reject,Not AI/ML medical device,reject
80776235-28a5-48f9-a742-c1625bc44c0a,NCT06196307,pending,reject,Not AI/ML medical device,reject
bac197ce-723e-474a-b7e9-653152f2c5f5,NCT06256666,pending,reject,Not AI/ML medical device,reject
5b3497d4-2f11-447d-b9a1-1429c1328608,NCT03962426,pending,reject,Not AI/ML medical device,reject
380f039f-d1f3-4e68-b12f-28b380c414e3,NCT07232784,pending,reject,Not AI/ML medical device,reject
e0883a46-638a-4beb-8dbb-0397c484bab3,NCT05771740,pending,reject,Not AI/ML medical device,reject
0a2d0acc-a975-4bfe-83b9-ca0b8589144c,NCT04100486,pending,reject,Not AI/ML medical device,reject
c24bb0df-8a8f-414d-b866-881114b5b20b,NCT07325513,pending,reject,Not AI/ML medical device,reject
ec7dee6e-b5cb-46a1-b90e-ba7d84ee2ce6,NCT04788732,pending,reject,Not AI/ML medical device,reject
ddb82c4e-4b4a-43b5-9215-db3bc253cc3d,NCT06733077,pending,reject,Not AI/ML medical device,reject
4ee243e9-6101-43d2-b87e-eda1d550e8cd,NCT05035511,pending,reject,Not AI/ML medical device,reject
b37d702c-101d-478e-8ee6-04ed0e67f773,NCT06828679,pending,reject,Not AI/ML medical device,reject
e71d85bf-64b5-4aa0-8ac9-a9abb18c1191,NCT04409340,pending,reject,Not AI/ML medical device,reject
44480786-cb5b-4be8-bbcd-ab57f4321101,NCT07037966,pending,reject,Not AI/ML medical device,reject
9a28a235-712d-4d4e-b737-282fdfb653d9,NCT06725901,pending,reject,Not AI/ML medical device,reject
01534aab-70e3-454b-b00d-fb27abfda30c,NCT07188506,pending,reject,Not AI/ML medical device,reject
9d03e546-796d-4291-b18d-dc962bc624fb,NCT04401319,pending,reject,Not AI/ML medical device,reject
6fcdf0ce-adf9-4333-9884-7be1c9e02dac,NCT05661266,pending,reject,Not AI/ML medical device,reject
adcba87c-5c91-42fd-9c6b-2ee08b1f0b6a,NCT05274919,pending,reject,Not AI/ML medical device,reject
f423f7be-08d4-44a9-b70c-74850818cb51,NCT05479643,pending,reject,Not AI/ML medical device,reject
2e246804-5de0-4328-96c9-8e36e4ae0d69,NCT06398431,pending,reject,Not AI/ML medical device,reject
c64f95bc-0ac3-42e9-a791-d905d38ab365,NCT03711656,pending,reject,Not AI/ML medical device,reject
5f8f366f-8657-41ff-a90f-f759f1b0a21d,NCT06531317,pending,reject,Not AI/ML medical device,reject
678d1885-b45e-4d58-890d-76d1988b5d08,NCT06213766,pending,reject,Not AI/ML medical device,reject
db1ee98b-33ee-4986-9712-6c27912551bb,NCT03348761,pending,reject,Not AI/ML medical device,reject
31edc7a6-5a14-4af9-881b-0610ed1f6d45,NCT07116278,pending,reject,Not AI/ML medical device,reject
f46966a2-7bee-4f17-84cd-9d12d6e994b0,NCT05545397,pending,reject,Not AI/ML medical device,reject
e5fdd3ed-3ec8-4e90-85e7-e1026282fb88,NCT07491588,pending,reject,Not AI/ML medical device,reject
347fb706-957f-46a6-8ace-c33f303c4e1b,NCT06734247,pending,reject,Not AI/ML medical device,reject
a4c5d507-fbb2-4354-8726-b364e69879a8,NCT05462925,pending,reject,Not AI/ML medical device,reject
9ce16618-d4a6-41fc-852a-dadfab4fadd3,NCT05608824,pending,reject,Not AI/ML medical device,reject
b8f5a066-0c5e-4e74-bffd-4f56d9201d54,NCT07282184,pending,reject,Not AI/ML medical device,reject
866cebba-fe5a-4a97-b2a9-ac986af878c9,NCT06629207,pending,reject,Not AI/ML medical device,reject
6de732a1-8181-431e-9850-44e26d0dccbe,NCT06526754,pending,reject,Not AI/ML medical device,reject
43250d54-44b9-4ff2-baf0-61a498fac2a3,NCT06244680,pending,reject,Not AI/ML medical device,reject
30229784-3fa4-4703-8b81-5f0637407666,NCT06988020,pending,reject,Not AI/ML medical device,reject
9bb00fb9-a812-46d0-9c71-bc682c4cba3d,NCT05963841,pending,reject,Not AI/ML medical device,reject
72502c3f-cd56-46cc-9a03-db34e109dad6,NCT01668979,pending,reject,Not AI/ML medical device,reject
576f2b46-7880-448a-a94f-802db4601a8f,NCT05913843,pending,reject,Not AI/ML medical device,reject
b27a30ab-4990-4177-a6e1-19476488544b,NCT06152640,pending,reject,Not AI/ML medical device,reject
06e1dd12-757a-4ec6-8887-8fa7d52efd45,NCT06524310,pending,reject,Not AI/ML medical device,reject
483c9e5d-97aa-440e-8bf7-e57e4c2b7aa3,NCT06953362,pending,reject,Not AI/ML medical device,reject
92d47590-a305-4603-9724-9dd58f5055fc,NCT07496762,pending,reject,Not AI/ML medical device,reject
cb9ae2b2-4bba-49b7-b94f-8da73e7c5fe4,NCT05712057,pending,reject,Not AI/ML medical device,reject
db9660d1-5153-4b7c-b066-06912ef825c9,NCT06159595,pending,reject,Not AI/ML medical device,reject
812dd2b5-5324-4db1-a349-a7302f413e1b,NCT07057700,pending,reject,Not AI/ML medical device,reject
3acdb064-f3c8-4bee-b947-fb3d8b2b9502,NCT04018092,pending,reject,Not AI/ML medical device,reject
fd6fbca3-eea7-4c20-9a03-bb048a99f3aa,NCT06762535,pending,reject,Not AI/ML medical device,reject
c6af7c85-afff-4c4b-8196-83f8627410c1,NCT05188105,pending,reject,Not AI/ML medical device,reject
02905dce-8121-4160-adf1-d1d4420b46ad,NCT04348591,pending,reject,Not AI/ML medical device,reject
d3408f33-1399-451a-a661-14456fa80306,NCT02844049,pending,reject,Not AI/ML medical device,reject
d451c94d-3769-4f00-8366-2d6b98d344ea,NCT04670640,pending,reject,Not AI/ML medical device,reject
c95d6083-3487-43d0-8784-b7cf404b0f47,NCT05643326,pending,reject,Not AI/ML medical device,reject
d91d0855-77c7-466a-bfef-2bda6a00214e,NCT05670873,pending,reject,Not AI/ML medical device,reject
dd565012-d5a3-46f5-9fa2-824b2d1c3ab1,NCT05099406,pending,reject,Not AI/ML medical device,reject
9d325385-cdd2-45f2-aed3-be7d08e01e1d,NCT02843373,pending,reject,Not AI/ML medical device,reject
39633c3e-8805-4e19-86ba-15c5e96a0a09,NCT03088592,pending,reject,Not AI/ML medical device,reject
ee2e29de-3bd4-43ad-9ba2-c69ae9075488,NCT06900959,pending,reject,Not AI/ML medical device,reject
bf5022d4-802a-4d01-a55a-e71616985da5,NCT07316413,pending,reject,Not AI/ML medical device,reject
ba552e56-3467-4384-922d-1aab8155b175,NCT05210166,pending,reject,Not AI/ML medical device,reject
8c420c75-465a-48b3-ac65-e89140c1a8cc,NCT04326205,pending,reject,Not AI/ML medical device,reject
62df7f29-b81b-4149-94c5-eb379c0055fa,NCT05311982,pending,reject,Not AI/ML medical device,reject
